file_path,import_count,imports,top_level_modules
.venv/lib/python3.11/site-packages/narwhals/_arrow/utils.py,19,from __future__ import; from functools import; from typing import; import pyarrow; import pyarrow.compute; from narwhals._compliant import; from narwhals._utils import; from collections.abc import; from typing_extensions import; from narwhals._arrow.series import; from narwhals._arrow.typing import; from narwhals._duration import; from narwhals.dtypes import; from narwhals.typing import; from pyarrow.compute import; from pyarrow.types import; from narwhals._arrow.series import; from narwhals._arrow.series import; import numpy,__future__; collections; functools; narwhals; numpy; pyarrow; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/__init__.py,9,from __future__ import; from narwhals._compliant.dataframe import; from narwhals._compliant.expr import; from narwhals._compliant.group_by import; from narwhals._compliant.namespace import; from narwhals._compliant.selectors import; from narwhals._compliant.series import; from narwhals._compliant.typing import; from narwhals._compliant.window import,__future__; narwhals
.venv/lib/python3.11/site-packages/narwhals/_compliant/any_namespace.py,6,from __future__ import; from typing import; from narwhals._utils import; from typing import; from narwhals._compliant.typing import; from narwhals.typing import,__future__; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_compliant/column.py,9,from __future__ import; from typing import; from collections.abc import; from typing_extensions import; from narwhals._compliant.any_namespace import; from narwhals._compliant.namespace import; from narwhals._typing import; from narwhals._utils import; from narwhals.typing import,__future__; collections; narwhals; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/dataframe.py,26,from __future__ import; from collections.abc import; from itertools import; from typing import; from narwhals._compliant.typing import; from narwhals._translate import; from narwhals._typing_compat import; from narwhals._utils import; from narwhals.exceptions import; from io import; from pathlib import; from types import; import pandas; import polars; import pyarrow; from typing_extensions import; from narwhals._compliant.group_by import; from narwhals._compliant.namespace import; from narwhals._spark_like.utils import; from narwhals._translate import; from narwhals._typing import; from narwhals._utils import; from narwhals.dataframe import; from narwhals.dtypes import; from narwhals.exceptions import; from narwhals.typing import,__future__; collections; io; itertools; narwhals; pandas; pathlib; polars; pyarrow; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/expr.py,20,from __future__ import; from functools import; from operator import; from typing import; from narwhals._compliant.any_namespace import; from narwhals._compliant.column import; from narwhals._compliant.namespace import; from narwhals._compliant.typing import; from narwhals._utils import; from narwhals.dependencies import; from narwhals.exceptions import; from collections.abc import; from typing_extensions import; from narwhals._compliant.namespace import; from narwhals._compliant.series import; from narwhals._compliant.typing import; from narwhals._expression_parsing import; from narwhals._typing import; from narwhals._utils import; from narwhals.typing import,__future__; collections; functools; narwhals; operator; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/group_by.py,7,from __future__ import; from itertools import; from typing import; from narwhals._compliant.typing import; from narwhals._utils import; from collections.abc import; from narwhals._compliant.expr import,__future__; collections; itertools; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_compliant/namespace.py,11,from __future__ import; from functools import; from typing import; from narwhals._compliant.typing import; from narwhals._utils import; from narwhals.dependencies import; from collections.abc import; from typing_extensions import; from narwhals._compliant.selectors import; from narwhals._utils import; from narwhals.typing import,__future__; collections; functools; narwhals; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/selectors.py,14,from __future__ import; import re; from functools import; from typing import; from narwhals._compliant.expr import; from narwhals._utils import; from collections.abc import; from datetime import; from typing_extensions import; from narwhals._compliant.expr import; from narwhals._compliant.typing import; from narwhals._utils import; from narwhals.dtypes import; from narwhals.typing import,__future__; collections; datetime; functools; narwhals; re; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/series.py,20,from __future__ import; from typing import; from narwhals._compliant.any_namespace import; from narwhals._compliant.column import; from narwhals._compliant.typing import; from narwhals._translate import; from narwhals._typing_compat import; from narwhals._utils import; from collections.abc import; from types import; import pandas; import polars; import pyarrow; from typing_extensions import; from narwhals._compliant.dataframe import; from narwhals._compliant.namespace import; from narwhals._utils import; from narwhals.dtypes import; from narwhals.series import; from narwhals.typing import,__future__; collections; narwhals; pandas; polars; pyarrow; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/typing.py,11,from __future__ import; from collections.abc import; from typing import; from typing_extensions import; from narwhals._compliant.dataframe import; from narwhals._compliant.expr import; from narwhals._compliant.namespace import; from narwhals._compliant.series import; from narwhals._compliant.window import; from narwhals._native import; from narwhals.typing import,__future__; collections; narwhals; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_compliant/window.py,4,from __future__ import; from typing import; from narwhals._compliant.typing import; from collections.abc import,__future__; collections; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_constants.py,2,from __future__ import; import datetime,__future__; datetime
.venv/lib/python3.11/site-packages/narwhals/_dask/__init__.py,0,,
.venv/lib/python3.11/site-packages/narwhals/_dask/dataframe.py,32,from __future__ import; from typing import; import dask.dataframe; from narwhals._dask.utils import; from narwhals._pandas_like.utils import; from narwhals._typing_compat import; from narwhals._utils import; from narwhals.exceptions import; from narwhals.typing import; from collections.abc import; from io import; from pathlib import; from types import; import dask.dataframe.dask_expr; from typing_extensions import; from narwhals._compliant.typing import; from narwhals._dask.expr import; from narwhals._dask.group_by import; from narwhals._dask.namespace import; from narwhals._typing import; from narwhals._utils import; from narwhals.dataframe import; from narwhals.dtypes import; from narwhals.exceptions import; from narwhals.typing import; from narwhals._dask.namespace import; from narwhals._pandas_like.dataframe import; import polars; from narwhals._polars.dataframe import; import pyarrow; from narwhals._arrow.dataframe import; from narwhals._dask.group_by import,__future__; collections; dask; io; narwhals; pathlib; polars; pyarrow; types; typing; typing_extensions
.venv/lib/python3.11/site-packages/narwhals/_dask/expr.py,31,from __future__ import; import warnings; from typing import; import pandas; from narwhals._compliant import; from narwhals._dask.expr_dt import; from narwhals._dask.expr_str import; from narwhals._dask.utils import; from narwhals._expression_parsing import; from narwhals._pandas_like.expr import; from narwhals._pandas_like.utils import; from narwhals._utils import; from narwhals.exceptions import; from collections.abc import; import dask.dataframe.dask_expr; from typing_extensions import; from narwhals._compliant.typing import; from narwhals._dask.dataframe import; from narwhals._dask.namespace import; from narwhals._typing import; from narwhals._utils import; from narwhals.typing import; from narwhals._dask.namespace import; from narwhals.exceptions import; import dask.array; import dask.array; from narwhals._pandas_like.group_by import; import dask.array; import dask.array; import dask.array; import dask.array,__future__; collections; dask; narwhals; pandas; typing; typing_extensions; warnings
.venv/lib/python3.11/site-packages/narwhals/_dask/expr_dt.py,11,from __future__ import; from typing import; from narwhals._compliant import; from narwhals._compliant.any_namespace import; from narwhals._constants import; from narwhals._duration import; from narwhals._pandas_like.utils import; from narwhals._utils import; import dask.dataframe.dask_expr; from narwhals._dask.expr import; from narwhals.typing import,__future__; dask; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_dask/expr_str.py,8,from __future__ import; from typing import; import dask.dataframe; from narwhals._compliant import; from narwhals._compliant.any_namespace import; from narwhals._utils import; import dask.dataframe.dask_expr; from narwhals._dask.expr import,__future__; dask; narwhals; typing
.venv/lib/python3.11/site-packages/narwhals/_dask/group_by.py,19,from __future__ import; from functools import; from typing import; import dask.dataframe; from narwhals._compliant import; from narwhals._dask.utils import; from narwhals._expression_parsing import; from narwhals._utils import; from collections.abc import; import pandas; from dask.dataframe.api import; from pandas.core.groupby import; from typing_extensions import; from narwhals._compliant.typing import; from narwhals._dask.dataframe import; from narwhals._dask.expr import; import dask.dataframe.dask_expr; import dask_expr; from narwhals._dask.dataframe import,__future__; collections; dask; dask_expr; functools; narwhals; pandas; typing; typing_extensions
